ID,Last_Season,target,predicted_label,Diff,min_label,mean_label,max_label,Seasons,ContestedTile,Value,TotalNonSepSeasons,NonSepPercent,Slot_rate,best_Slot_rate,worst_Slot_rate,RR,TPRR,YPRR,TDPRR,ADOT,YAC,best_RR,best_TPRR,best_YPRR,best_TDPRR,best_ADOT,best_YAC,worst_RR,worst_TPRR,worst_YPRR,worst_TDPRR,worst_ADOT,worst_YAC,Strength_Power 5,Filter_NonSeparator,Filter_Solid,Filter_Gadget,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y,WAR,athleticism_score,athleticism_sentiment,playmaking_sentiment,off-field_sentiment
Charles Nelson - 47665,2017,7.78,8.48,0.7,7.59,8.41,9.75,4,90.72,44.58,0.0,0.0,0.7544586560980003,0.8624979932573447,0.6562851179964682,0.6604215456674473,0.8239956764546928,0.8575031525851198,0.8535399027202306,0.3082327508557017,0.8506575391821294,0.82300529780061,0.8531064376304383,0.9002247551773961,0.9762401669609889,0.41892759672499597,0.9128270990528174,0.4578584042382405,0.7267619200513726,0.6873494943008509,0.43273398619361053,0.24289613100016053,0.4461390271311607,1,0,1,0,73.25,243.0,31.5,76.5,18.0,1.67,5.0,30.0,111.0,7.26,4.28,4.524,0.5981380450506303,68.998,-0.0010006665999999997,-0.3854673252,-0.7297826666
Tim Jones - 61669,2020,1.06,8.47,7.41,6.57,15.02,36.78,3,40.22,80.64,3.0,1.0,0.7939110070257611,0.9100979290415797,0.6181570075453524,0.7973338137272563,0.7123040893532697,0.8349846874437038,0.5535939470365699,0.2421185372005044,0.959827058187714,0.9653234869160379,0.9443730935944774,0.9717450634130679,0.9276769947021994,0.456895167763686,0.9906887140793065,0.4061647134371488,0.05466366993096805,0.34997591908813613,0.3866591748274201,0.10547439396371809,0.7737999678921175,0,0,0,1,72.75,203.0,31.375,76.125,14.2,1.5420000000000003,4.459999999999999,38.5,128.4,7.226000000000001,4.428,4.52,0.7754474064889441,75.64,0.7421456668,0.2773199206,-0.4140023331999999
Rashawn Scott - 11211,2015,3.47,8.38,4.91,5.65,8.81,12.74,1,100.0,41.65,0.0,0.0,0.2244640605296343,0.26304382725959224,0.26304382725959224,0.9410916951900559,0.8275986308773194,0.8335435056746532,0.7679697351828499,0.5170239596469105,0.4770311655557557,0.8727725156525927,0.7870444694172419,0.7815058596885536,0.7284475838818429,0.5056188794349012,0.4799325734467812,0.8727725156525927,0.7870444694172419,0.7815058596885536,0.7284475838818429,0.5056188794349012,0.4799325734467812,1,0,1,0,72.875,199.0,31.375,75.5,17.0,1.564,4.606,32.5,116.0,7.081999999999999,4.287999999999999,4.446000000000001,0.9486236825790453,56.81,0.03946599999999999,-0.16841793640000002,-0.2615233334
Trishton Jackson - 41247,2019,10.17,8.36,-1.81,4.58,12.06,22.94,1,34.63,66.54,0.0,0.0,0.5865609800036029,0.7994060041740247,0.4214159576175951,0.7472527472527473,0.6505134210052242,0.6791569086651054,0.8423707440100883,0.5523329129886507,0.6647450909745992,0.9903676352544549,0.6824530422218654,0.7758067105474394,0.87381602183336,0.7735591587734789,0.9267940279338578,0.1739444533633007,0.43201155883769465,0.324289613100016,0.0,0.20043345641354954,0.10571520308235671,1,0,1,0,72.75,197.0,32.375,77.0,12.8,1.53,4.5,36.0,117.0,7.026000000000001,4.3,4.49,0.5115499070055797,65.85,0.13263400000000003,-0.4560315478,-0.6197429524
Jalen Nailor - 84292,2021,30.98,8.28,-22.7,5.65,10.73,21.11,3,64.49,58.21,1.0,0.33,0.1893352549090254,0.4045593193128913,0.09881200834804944,0.6193478652495046,0.8104845973698432,0.7409475770131508,0.8241758241758241,0.5435056746532156,0.9324446045757521,0.7241130197463477,0.9351420773799968,0.9325734467811848,0.8921977845561085,0.8650666238561567,0.9830630919890834,0.40447904960667846,0.3646652753250923,0.2718734949430085,0.0,0.17378391395087495,0.5646171135013646,1,0,1,0,71.25,186.0,30.25,73.0,12.8,1.54,4.5,38.0,128.0,7.03,4.28,4.39,0.4968774540194255,65.57,-0.025433333,-0.081025,0.142633333
Jordan Lasley - 48202,2017,3.21,8.27,5.06,6.78,8.67,11.12,2,60.28,68.22,0.0,0.0,0.5418843451630337,0.705329908492535,0.30903836891956976,0.7764366780760223,0.8587641866330391,0.7865249504593766,0.8769591064673032,0.529994595568366,0.7420284633399388,0.9377107079788088,0.865548242093434,0.9668486113340825,0.8803981377428158,0.6386257826296355,0.8452400064215765,0.17948306309198908,0.020308235671857442,0.037485952801412745,0.0,0.3303901107721946,0.4799325734467812,1,0,1,0,73.0,203.0,32.75,78.125,8.0,1.57,4.5,34.5,112.0,7.0040000000000004,4.19,4.53,0.8138851002273197,64.64,0.25896199999999997,-0.372854762,-0.5469186904
Jonathan Adams - 61148,2020,3.02,8.27,5.25,5.71,14.08,26.6,3,26.61,65.98,2.0,0.67,0.159430733201225,0.25333119280783434,0.1252207416920854,0.8706539362277067,0.8113853359754999,0.7785984507295983,0.8576833003062512,0.7114033507476131,0.3956043956043956,0.9921335687911382,0.9381923262160861,0.9325734467811848,0.9426071600577942,0.8305506501846204,0.5297800610049768,0.18502167282067747,0.5679884411623053,0.5520950393321561,0.586851822122331,0.20043345641354954,0.27861615026489,0,1,0,0,74.0,210.0,32.125,79.5,18.2,1.526,4.502,37.1,125.8,7.132000000000001,4.4799999999999995,4.56,0.7403161810291382,75.95,1.0,-0.005857143,-0.7683
Austin Mack - 28070,2019,18.3,8.23,-10.07,2.9,7.83,12.8,3,18.82,64.1,2.0,0.67,0.26337596829400106,0.3562369561727404,0.25333119280783434,0.5707079805440461,0.5469284813547108,0.5334174022698613,0.5671050261214196,0.4945054945054945,0.10142316699693749,0.6851019425268904,0.7124739123454809,0.7840744902873655,0.7855193449991973,0.7113501364585005,0.2332637662546155,0.1739444533633007,0.10138063894686146,0.04864344196500241,0.0,0.16728206774763205,0.0014448547118317548,1,1,0,0,73.5,208.0,33.625,78.5,14.6,1.57,4.59,31.5,117.0,7.0760000000000005,4.42,4.53,0.4600929944203348,59.06,-0.120833333,-0.1453625,-0.929442857
Elijah Higgins - 98027,2022,0.52,8.11,7.59,6.51,9.24,13.05,3,26.99,51.63,3.0,1.0,0.6705098180508017,0.7739605073045432,0.27018783111253813,0.692667987749955,0.6977121239416322,0.4586560980003603,0.47937308593046296,0.7393262475229688,0.34372185191857324,0.9220581152672981,0.7833520629314497,0.7114304061647134,0.7146411944132285,0.9939797720340343,0.8209182854390753,0.07906566061968213,0.0035318670733665114,0.0016053941242575051,0.0,0.1407930646973832,0.0026489003050248834,1,1,0,0,75.0,235.0,31.75,77.75,20.2,1.56,4.54,35.0,126.0,7.01,4.324,4.47,0.4565798718743542,78.94,0.655142857,-0.652444444,-1.0
Josh Harper - 9979,2014,8.46,8.04,-0.42,4.34,7.72,11.32,1,100.0,39.81,0.0,0.0,0.31345703476851017,0.35222347086209665,0.35222347086209665,0.9985588182309494,0.9194739686542965,0.8229147901279049,0.7099621689785625,0.6872635561160151,0.45775535939470363,0.9967089420452722,0.8863380960025686,0.7694654037566222,0.6790817145609247,0.6577299727082999,0.46508267779739926,0.9967089420452722,0.8863380960025686,0.7694654037566222,0.6790817145609247,0.6577299727082999,0.46508267779739926,0,0,1,0,72.875,191.0,30.875,75.75,13.0,1.69,4.64,32.0,108.0,7.15,4.36,4.434,0.9721822690638562,51.0,-0.08499500000000001,-0.05843349200000001,-0.17418333339999997
Jamari Thrash - 97399,2023,2.87,7.98,5.11,3.45,11.53,27.43,3,51.71,76.19,0.0,0.0,0.23383174202846335,0.3706855032910579,0.18437951517097448,0.8038191316879841,0.8751576292559899,0.935146820392722,0.8434516303368762,0.8176905062150964,0.8034588362457215,0.9187670573125702,0.8856156686466528,0.9543265371648739,0.951757906566062,0.8991009792904158,0.8804784074490287,0.2589500722427356,0.7854390752929844,0.8294268742976401,0.7262803018140953,0.46741049927757267,0.49783271793225237,1,0,1,0,71.75,188.0,31.0,74.5,14.0,1.54,4.46,34.0,120.0,7.16,4.284000000000001,4.43,0.8056189295308949,69.16,0.266733333,-0.461444444,-0.769357143
Darreus Rogers - 12265,2016,9.72,7.87,-1.85,6.01,7.67,9.17,2,100.0,33.79,0.0,0.0,0.275986308773194,0.3480494461390271,0.27018783111253813,0.9005584579355072,0.3231850117096019,0.468924518104846,0.6786164655017114,0.3622770671951,0.3069717168077824,0.97431369401188,0.4046395890191042,0.581072403275004,0.8521432011558838,0.47607962754856314,0.46508267779739926,0.6067587092631241,0.26232139990367637,0.3180285760154118,0.555305827580671,0.2939476641515492,0.15299406004174024,1,0,1,0,73.13,216.0,32.0,76.75,8.0,1.592,4.6160000000000005,36.5,112.0,7.22,4.54,4.502,0.6165302748501756,54.76,0.111381,-0.40809149199999994,-0.7166695238
Jester Weah - 48162,2017,3.27,7.82,4.55,4.17,18.51,42.25,2,52.75,48.84,1.0,0.5,0.13745271122320302,0.25333119280783434,0.0,0.765807962529274,0.6364618987569807,0.6564582958025581,0.883444424428031,0.9376688884885607,0.6211493424608179,0.8982180125220741,0.6933697222668165,0.949831433616953,0.9618718895488843,0.9523197945095521,0.9677315781024242,0.1628672339059239,0.05466366993096805,0.01661582918606518,0.0,0.8746989886017017,0.0026489003050248834,1,0,1,0,74.25,211.0,31.125,76.625,15.0,1.53,4.43,38.0,129.0,7.24,4.41,4.492,0.522295928910932,79.41,0.15973833340000004,-0.1226941904,-0.433661
Simmie Cobbs - 28580,2017,8.09,7.78,-0.31,3.74,6.32,8.31,2,52.56,42.64,1.0,0.5,0.11007025761124122,0.2912987638465243,0.04567346283512602,0.9574851378130067,0.7740947577013151,0.6564582958025581,0.6388038191316879,0.7897676094397406,0.2830120698973158,0.9959062449831434,0.8199550489645208,0.8916358966126184,0.7343875421415957,0.9323326376625461,0.7004334564135495,0.4578584042382405,0.4918927596724996,0.2352705089099374,0.0,0.47607962754856314,0.09873173864183657,1,0,1,0,75.125,220.0,32.0,77.75,11.0,1.59,4.64,30.0,113.0,6.7,4.32,4.534,0.6743934697251498,61.04,0.108079,0.0321023334,-0.6008316666
Antwan Goodley - 9843,2014,2.06,7.27,5.21,5.44,10.68,22.55,1,100.0,35.53,0.0,0.0,0.2860745811565484,0.3283030984106598,0.3283030984106598,0.9789227166276346,0.8728157088812827,0.8411097099621689,0.7764366780760223,0.6333993874977482,0.7014952260853901,0.9430085085888585,0.8307914593032589,0.7919409214962273,0.738079948627388,0.6077219457376786,0.6718574410017659,0.9430085085888585,0.8307914593032589,0.7919409214962273,0.738079948627388,0.6077219457376786,0.6718574410017659,1,0,1,0,70.25,209.0,30.75,77.5,10.8,1.56,4.44,33.8,123.8,6.9719999999999995,4.324,4.482,0.7828869601157264,77.08,0.18102000000000001,-0.3103137778,-0.8226095238000001
Speedy Noil - 12351,2016,9.88,7.25,-2.63,5.79,10.71,23.84,2,100.0,17.79,0.0,0.0,0.10898937128445325,0.27315781024241453,0.02994060041740247,0.8360655737704918,0.6694289317240137,0.522788686723113,0.6472707620248603,0.7123040893532697,0.49558638083228246,0.7830309841065982,0.833360089902071,0.7815058596885536,0.7937871247391235,0.7944292823888265,0.8384973510996949,0.7241130197463477,0.47551773960507304,0.2352705089099374,0.5154117835928721,0.5476802054904479,0.2332637662546155,1,0,1,0,70.63,199.0,30.0,73.88,18.0,1.5320000000000003,4.459999999999999,43.5,133.0,6.822,4.152,4.433999999999999,0.3414734449266377,88.35,0.30357,-0.2727733016,-0.8546066666000002
Dillon Mitchell - 42338,2018,3.56,7.07,3.51,4.94,11.94,24.73,2,36.04,57.23,1.0,0.5,0.44280309854080346,0.5125220741692086,0.4493498153796757,0.765807962529274,0.937308593046298,0.700414339758602,0.883444424428031,0.6443883984867591,0.37957124842370743,0.9435703965323486,0.9660459142719537,0.9513565580349976,0.9044790496066785,0.7874458179483063,0.5866110130036924,0.13059881200834805,0.31931289131481777,0.03475678279017499,0.0,0.4379515170974474,0.17418526248193933,1,0,1,0,73.25,197.0,31.5,74.375,12.0,1.53,4.46,36.5,122.0,7.046000000000001,4.29,4.470000000000001,0.8302107873527589,75.16,-0.233175,-0.7797875,-0.9456
Aaron Parker - 48124,2019,2.21,6.95,4.74,5.1,9.41,20.05,1,23.26,65.9,0.0,0.0,0.7513961448387678,0.8347246749076899,0.6558837694654037,0.8492163574130788,0.9491983426409656,0.9643307512159971,0.8537200504413619,0.4640605296343001,0.7614844172221221,0.9897254776047519,0.9283994220581153,0.9638786322042061,0.8193128913148178,0.6482581473751806,0.8042221865467972,0.21407930646973833,0.8572804623535077,0.8965323486916038,0.8113661903997431,0.27861615026489,0.6318831273077541,0,0,1,0,73.625,209.0,31.125,74.25,12.0,1.54,4.57,26.5,112.0,6.94,4.23,4.58,0.6584810911345319,61.18,0.4800920002,0.0614245996,-0.5793674602000001
JhaQuan Jackson - 101135,2023,3.01,6.5,3.49,2.61,11.72,30.29,4,53.86,60.86,0.0,0.0,0.7213114754098361,0.7852785358805586,0.09881200834804944,0.6146640245000901,0.5633219239776617,0.798234552332913,0.8854260493604756,0.5089173121960007,0.8463339938749774,0.6932091828543907,0.7211430406164714,0.869401187991652,0.9711029057633649,0.6482581473751806,0.9689356236956173,0.07192165676673623,0.0859688553539894,0.3343233263766255,0.4404398779900466,0.21239364263926794,0.548242093433938,0,0,1,0,69.125,188.0,30.875,74.875,12.0,1.55,4.42,32.0,118.0,7.0200000000000005,4.224,4.4,0.6039243645381277,69.31,-0.073175,-0.203128571,-0.623014286
Keevan Lucas - 47572,2016,3.64,6.47,2.83,3.97,10.52,19.81,3,100.0,47.19,0.0,0.0,0.9347865249504593,0.9393963718092792,0.8659495906244983,0.9603675013511079,0.9628895694469465,0.9364078544406413,0.9596469104665826,0.5040533237254549,0.6474509097459917,0.9830630919890834,0.9724674907689838,0.9151549205329909,0.9577781345320276,0.7021993899502328,0.7853588055867715,0.5569914914111415,0.7348691603788731,0.8850537807031627,0.8890672660138064,0.2514047198587253,0.46508267779739926,0,0,1,0,69.38,192.0,31.88,76.5,11.0,1.58,4.55,32.5,119.0,7.23,4.43,4.434,0.9560632362058277,51.0,-0.07527666660000001,-0.03687849200000002,-0.03299666679999998
Travis Rudolph - 47997,2016,2.04,6.42,4.38,4.49,7.61,11.55,3,100.0,42.79,0.0,0.0,0.6598811025040533,0.7664954246267459,0.595922298924386,0.9729778418303009,0.7259953161592506,0.810304449648712,0.7906683480453972,0.5739506395244101,0.7312196000720591,0.9720661422379194,0.745785840423824,0.869401187991652,0.805024883608926,0.6386257826296355,0.8804784074490287,0.8608925991330871,0.5512923422700273,0.6300369240648579,0.6566864665275325,0.4276769947021994,0.5143682774121047,1,0,1,0,71.75,189.0,31.88,73.25,12.0,1.57,4.65,31.5,114.0,6.93,4.46,4.434,0.8233911965282084,51.0,-0.1373416666,-0.149156492,-0.16273666679999998
Devante Davis - 9745,2014,9.18,6.34,-2.84,3.66,5.65,7.25,1,100.0,29.39,0.0,0.0,0.17456314177625654,0.2092631240969658,0.2092631240969658,0.9315438659700955,0.822374346964511,0.7324806341199784,0.6811385335975499,0.8913709241578094,0.5589983786705098,0.8562369561727404,0.7835126023438754,0.6837373575212715,0.6607802215443892,0.8718895488842511,0.548242093433938,0.8562369561727404,0.7835126023438754,0.6837373575212715,0.6607802215443892,0.8718895488842511,0.548242093433938,0,0,1,0,74.875,220.0,32.375,79.75,16.0,1.59,4.57,35.5,115.0,7.25,4.12,4.502,0.7616015705724324,62.53,0.18102,-0.3103137778,-0.8226095238
Titus Davis - 10126,2014,0.97,6.27,5.3,2.12,9.03,18.2,1,100.0,65.11,0.0,0.0,0.4132588722752657,0.4535238401027452,0.4535238401027452,0.8548009367681498,0.9920735002702216,0.990632318501171,0.9942352729237975,0.743289497387858,0.435957485137813,0.763846524321721,0.9861936105313854,0.9820998555145288,0.9899662867233906,0.7113501364585005,0.4461390271311607,0.763846524321721,0.9861936105313854,0.9820998555145288,0.9899662867233906,0.7113501364585005,0.4461390271311607,0,0,1,0,72.75,196.0,29.625,72.25,10.6,1.6,4.51,32.5,119.0,7.14,4.28,4.418,0.9891279189915272,60.96,0.03946599999999999,-0.16841793639999997,-0.2615233334
Kermit Whitfield - 12177,2016,9.27,5.8,-3.47,-2.51,8.57,23.36,2,100.0,51.87,1.0,0.5,0.8340839488380472,0.8723711671215283,0.7488360892599133,0.7422086110610701,0.6697892271662763,0.7708520987209512,0.6143037290578274,0.16537560799855883,0.871914970275626,0.8323968534275165,0.7530101139829828,0.9002247551773961,0.8262160860491251,0.2591908813613742,0.9031947343072725,0.35551452881682455,0.48458821640712796,0.5520950393321561,0.0,0.09696580510515332,0.7309359447744421,1,0,0,1,67.75,185.0,30.0,71.88,8.0,1.53,4.44,32.5,120.0,7.17,4.37,4.412000000000001,0.7029117586278156,67.95,-0.11080666659999998,-0.291806492,-0.23793666680000003
Keith Mumphery - 9608,2014,8.16,5.76,-2.4,-0.52,4.92,9.9,1,100.0,34.23,0.0,0.0,0.4417222122140155,0.4804141916840584,0.4804141916840584,0.7539182129346064,0.5108989371284454,0.870293640785444,0.722392361736624,0.8913709241578094,0.6710502612141956,0.67699470219939,0.49301653555947983,0.8232461069192487,0.688553539894044,0.8718895488842511,0.6444052014769626,0.67699470219939,0.49301653555947983,0.8232461069192487,0.688553539894044,0.8718895488842511,0.6444052014769626,1,0,1,0,71.625,215.0,31.125,77.5,12.6,1.62,4.54,32.5,121.0,7.07,4.25,4.482,0.6816263690845216,67.51,0.18102,-0.3103137778,-0.8226095238000001
Jeff Thomas - 61425,2019,0.27,5.59,5.32,5.17,10.8,22.2,2,51.37,51.27,0.0,0.0,0.6070978202125743,0.7412907368759031,0.4896452078985391,0.7618447126643848,0.6407854440641326,0.7836425869212754,0.6557377049180327,0.798234552332913,0.7753557917492344,0.7022796596564457,0.8974153154599455,0.9002247551773961,0.6957778134532028,0.9475036121367796,0.8042221865467972,0.669288810402954,0.28985390913469256,0.5764167603146573,0.534114625140472,0.5570717611173543,0.6859849092952319,1,0,1,0,68.875,170.0,30.375,73.0,10.6,1.51,4.45,36.5,125.0,6.981999999999999,4.308,4.5,0.4309547427154371,74.04,0.49481466659999995,0.005796204999999999,-0.39130619060000005
Darrell Stewart - 27299,2019,8.33,5.13,-3.2,-1.85,6.62,20.99,3,29.18,56.59,1.0,0.33,0.6424067735543145,0.7441804462995666,0.3739765612457858,0.7749954963069717,0.925779138893893,0.6315979102864349,0.4791929382093317,0.39902720230589084,0.48964150603494866,0.8727725156525927,0.97431369401188,0.9239043185101943,0.7500401348531064,0.6753893080751324,0.6859849092952319,0.11671215283352063,0.36899983946058756,0.2024401990688714,0.0,0.16728206774763205,0.2103066302777332,1,0,1,0,72.25,212.0,32.0,75.875,15.0,1.542,4.522,35.0,117.0,7.058,4.426,4.64,0.6357491217193635,60.77,0.0710403334,-0.39629186499999997,-0.6329011430000001
Mekale McKay - 10913,2015,4.09,4.83,0.74,1.87,9.0,19.51,2,100.0,33.16,0.0,0.0,0.19708160691767249,0.24747150425429443,0.21761117354310483,0.9383894793730859,0.5433255269320844,0.7324806341199784,0.7722932804900018,0.8508376869032607,0.8450729598270582,0.8996628672339059,0.6908813613742174,0.7730775405362016,0.8729330550650185,0.8602504414833841,0.8145769786482582,0.8350457537325413,0.32597527693048645,0.5764167603146573,0.4700593995825975,0.7735591587734789,0.7941884732701878,1,0,1,0,75.625,207.0,30.625,73.625,12.0,1.53,4.55,35.0,123.0,7.08,4.63,4.482,0.5504009092787766,68.22,0.25631499999999996,-0.1309161586,-0.6855866666
Quartney Davis - 39931,2019,0.36,4.83,4.47,-2.33,6.77,17.06,2,29.85,37.38,0.0,0.0,0.5887227526571789,0.7408893883448386,0.190480012843153,0.837867050981805,0.7022158169699153,0.31093496667267156,0.7402269861286255,0.5164835164835165,0.19473968654296522,0.9372290897415315,0.806309198908332,0.6207256381441644,0.8008508588858565,0.6482581473751806,0.548242093433938,0.08717290094718254,0.06838978969336973,0.0016053941242575051,0.0,0.4276769947021994,0.0026489003050248834,1,0,1,0,73.25,201.0,31.375,75.75,11.8,1.53,4.54,35.5,120.6,7.058,4.343999999999999,4.46,0.5768526555073362,65.54,0.2726423334,0.03174690479999999,-0.07944499999999999
Tre Nixon - 40445,2020,6.17,4.81,-1.36,-1.49,5.58,15.29,2,69.2,3.65,0.0,0.0,0.14411817690506215,0.19770428640231177,0.1353347246749077,0.8112051882543686,0.6060169338857864,0.5209872095117997,0.7081606917672492,0.8457935507115835,0.35543145379210955,0.9685342751645529,0.7262000321078825,0.7313372933055065,0.7628832878471665,0.9125862899341789,0.6859849092952319,0.1739444533633007,0.04792101460908653,0.06550008026970622,0.0,0.7257986835768181,0.2103066302777332,1,0,1,0,72.125,187.0,31.75,73.875,11.2,1.534,4.462000000000001,35.1,124.0,6.8740000000000006,4.258000000000001,4.38,0.05050423641248192,73.71,0.1591416666,0.01362471420000001,-0.5672866666
Omar Bayless - 25522,2019,1.31,4.57,3.26,3.28,9.85,26.93,3,38.29,80.53,0.0,0.0,0.3066114213655197,0.5719216567667362,0.15789051212072563,0.9165916051161953,0.7279769410916952,0.7414880201765448,0.8897495946676275,0.7409475770131508,0.5719690145919654,0.994862738802376,0.8776689677315781,0.9651629475036121,0.9574570557071761,0.7874458179483063,0.7853588055867715,0.5388505378070316,0.4016696098892278,0.14384331353347246,0.467169690158934,0.4960667843955691,0.27861615026489,0,0,1,0,72.75,212.0,31.875,76.875,11.0,1.55,4.62,36.0,123.0,7.35,4.5,4.56,0.865135358545154,64.03,0.021725,-0.2578,-0.195333333
Bobo Wilson - 12067,2016,10.33,4.24,-6.09,-0.79,5.35,12.11,2,100.0,29.84,0.0,0.0,0.3696631237614844,0.5729651629475037,0.21761117354310483,0.9228967753557917,0.6643847955323365,0.6690686362817511,0.5168438119257791,0.4626193478652495,0.2421185372005044,0.9377107079788088,0.8168245304222187,0.7660138063894686,0.6093273398619361,0.5476802054904479,0.32910579547278856,0.6123775886980254,0.4267137582276449,0.4990367635254455,0.4337774923743779,0.3218815219136298,0.17418526248193933,1,0,1,0,69.25,189.0,31.38,75.38,10.0,1.56,4.57,32.6,119.0,7.138,4.57,4.446,0.559493697044844,51.0,-0.1373416666,-0.149156492,-0.1627366668
